id,host_id,host_is_superhost,neighbourhood_cleansed,property_type,accommodates,bathrooms,bedrooms,beds,bed_type,cancellation_policy,review_scores_rating,price
32490840,69970917,1,2,3,2,1,1,2,1,2,100,765
32491597,69970917,1,2,3,2,1,1,2,1,2,100,765
32504687,144528236,0,1,3,3,1,1,2,1,2,100,470
32508697,144528236,0,1,3,2,1,1,1,1,2,100,396
32532075,68767275,0,5,3,5,1,1,3,1,2,100,295
32534405,144363285,0,2,3,2,1,1,1,1,3,100,503
32541844,213314673,1,4,3,2,1,1,1,1,2,100,228
32553742,177444791,1,1,3,4,1,1,2,1,2,100,591
32557565,70367996,0,1,3,1,1,0,1,1,3,100,121
32557922,146974390,0,4,3,5,1,2,3,1,1,100,456
32558790,213864968,0,1,3,2,1,1,0,1,3,100,181
32561663,66341140,1,1,3,3,1,1,2,1,3,100,597
32562834,152766208,0,1,3,2,1,1,1,1,1,100,127
32565651,183255088,0,2,3,5,1,2,3,1,2,100,577
32566337,244731928,0,1,3,2,1,1,1,1,3,100,329
32566690,244734939,0,1,3,6,1,2,3,1,1,100,671
32567544,243418477,0,1,3,1,1,1,1,1,3,100,87
32571140,186348910,1,1,3,2,1,1,1,1,3,100,201
32573145,58773819,0,2,3,6,2,3,3,1,3,100,1201
32575463,244814905,0,2,3,10,2,4,5,1,3,100,1396
32581739,244734939,0,1,3,6,1,2,3,1,1,100,597
32584959,244889860,0,1,3,6,1,2,3,1,3,100,584
32594943,184003671,0,4,3,1,1,1,1,1,3,100,67
32595054,214958092,0,2,3,2,1,1,1,1,3,100,168
32595681,184003671,0,4,3,1,1,1,1,1,3,100,67
32595729,48623984,1,3,3,5,1,2,3,1,3,100,550
32595985,184003671,0,4,3,1,1,1,1,1,3,100,67
32596382,145973713,0,11,3,4,1,2,3,1,1,100,403
32596607,107731837,0,2,3,2,1,1,1,1,3,100,148
32598097,141039724,0,1,3,1,1,1,1,1,3,100,161
32602812,155366819,0,1,3,2,1,0,1,1,3,100,188
32603523,245078123,0,3,3,2,1,1,1,1,3,100,255
32606152,92057322,0,2,3,4,1,2,3,1,1,100,302
32616426,245011901,0,3,3,2,1,1,2,1,3,100,255
32621927,126209234,0,1,3,2,1,1,1,1,3,100,188
32622920,69955838,1,2,3,4,1,1,2,1,2,100,497
32627825,245296752,0,1,3,2,1,1,1,1,3,100,289
32631902,40157933,0,4,3,4,1,2,2,1,3,100,537
32639647,105460921,0,11,3,5,2,2,3,1,1,100,396
32645974,40157933,0,4,3,2,1,0,1,1,3,100,295
32648719,28161456,1,1,3,2,1,1,1,1,2,100,148
32648969,85475044,0,1,3,4,1,2,2,1,3,100,899
32650742,85277594,0,1,3,2,1,1,1,1,3,100,268
32651375,121225836,1,5,3,5,2,2,2,1,3,100,503
32651421,99367920,0,2,3,2,1,1,1,1,3,100,866
32658771,99367920,0,2,3,2,1,1,1,1,3,100,1087
32659264,243588350,1,3,3,2,1,1,2,1,3,100,329
32662650,40157933,0,4,3,2,1,0,1,1,2,100,228
32671047,99367920,0,2,3,3,1,1,2,1,3,100,1087
32671355,203138523,1,5,3,3,1,0,2,1,3,100,429
32672986,39126401,0,1,3,3,1,1,1,1,3,100,409
32673174,121225836,1,3,3,2,1,1,1,1,3,100,409
32674378,169214227,0,12,3,2,1,1,1,1,3,100,161
32674647,237169244,1,2,3,5,1,2,3,1,2,100,436
32676673,121225836,1,3,3,4,2,2,2,1,3,100,450
32676847,242651382,1,4,3,4,1,1,2,1,2,100,476
32679301,242651382,1,1,3,4,1,2,2,1,2,100,483
32680416,169594484,0,4,3,4,1,2,2,1,2,100,436
32680921,231394636,0,5,3,5,1,2,1,1,1,100,329
32681159,141039724,0,1,3,1,1,1,1,1,3,100,161
32683559,33874735,0,2,3,2,1,1,1,1,3,100,221
32684636,99367920,0,2,3,2,1,1,1,1,3,100,926
32687299,245432632,0,4,3,4,1,1,2,1,3,100,309
32688582,99367920,0,2,3,2,1,1,2,1,3,100,986
32699689,244466401,0,11,3,2,1,1,1,1,3,100,268
32703602,163627079,0,1,3,4,1,2,2,1,3,100,658
32710045,212817080,0,5,3,1,1,1,1,1,2,100,141
32711403,242651382,1,2,3,6,1,2,3,1,2,100,711
32715791,141039724,0,1,3,1,1,1,1,1,3,100,188
32724711,65743807,0,16,3,2,1,0,1,1,3,100,161
32730318,246127057,0,11,3,2,2,1,1,1,3,100,215
32730610,10556918,1,1,3,9,2,3,4,1,3,100,1221
32746349,68159956,0,4,3,2,1,1,1,1,3,100,255
32749063,244505281,0,1,3,4,1,1,2,1,3,100,557
32752525,219817944,1,1,3,4,1,2,2,1,3,100,436
32753991,219817944,1,1,3,2,1,1,1,1,3,100,396
32754101,219817944,1,1,3,4,1,1,2,1,3,100,396
32756241,202652548,0,1,3,2,1,1,1,1,2,100,181
32756739,220495764,0,1,3,2,1,1,1,1,3,100,1000
32757914,246355688,0,1,3,2,1,1,1,1,3,100,396
32759693,232143250,0,4,3,1,1,1,1,1,2,100,141
32760455,227995727,1,3,3,4,1,1,2,1,2,100,3006
32767564,246448381,0,4,3,2,1,1,1,1,3,100,208
32769639,245946069,0,1,3,8,1,1,8,1,3,100,81
32772161,200922301,0,1,3,1,1,1,1,1,3,100,121
32774634,200722292,0,1,3,2,1,1,1,1,3,100,188
32774943,239732779,1,1,3,2,1,1,2,1,3,100,188
32781942,104314771,1,8,3,3,1,1,2,1,2,100,201
32782251,185601527,1,1,3,2,1,1,1,1,2,100,450
32790306,55233127,0,12,3,6,1,3,4,1,2,100,248
32791602,246153369,0,5,3,2,1,1,1,1,2,100,349
32795336,128970910,0,1,3,4,1,2,2,1,3,100,315
32804125,242651382,1,4,3,5,1,2,3,1,2,100,597
32804807,200276562,1,3,3,2,1,1,1,1,2,100,289
32806195,82811680,0,4,3,2,1,1,2,1,3,100,114
32806827,242651382,1,4,3,7,1,3,5,1,2,100,550
32815515,116925061,0,4,3,2,1,1,1,1,1,100,228
32817031,246610579,0,1,3,6,1,2,3,1,3,100,550
32823536,246934134,0,1,3,2,1,0,1,1,2,100,282
32825053,199608290,0,1,3,3,1,1,1,1,3,100,483
32825886,181718132,1,2,3,4,1,2,2,1,2,100,691
32830299,216291488,0,2,3,3,1,1,2,1,3,100,497
32833465,227995727,1,2,3,4,1,2,3,1,2,100,3006
32847871,39080138,0,4,3,2,1,0,1,1,2,100,195
32851506,12531168,0,1,3,2,1,1,1,1,3,100,101
32852716,199608290,0,2,3,3,1,1,2,1,3,100,510
32863120,246126880,0,1,3,4,2,2,2,1,2,100,201
32874336,247331051,0,1,3,2,1,1,1,1,2,100,396
32874943,104300199,1,1,3,6,1,2,3,1,3,100,698
32875551,60693837,0,4,3,2,1,1,1,1,3,100,242
32876535,230114738,0,1,3,4,1,2,2,1,2,100,443
32877005,60693837,0,4,3,2,1,1,1,1,3,100,242
32877301,120075075,1,4,3,2,1,1,1,1,1,100,248
32877984,200722292,0,1,3,2,1,1,1,1,3,100,161
32880807,115585631,1,3,3,4,1,2,2,1,1,100,389
32882282,246961923,0,1,3,4,1,2,2,1,3,100,336
32882362,152825926,0,1,3,2,1,1,1,1,2,100,289
32900656,245485349,0,1,3,4,1,1,1,1,3,100,101
32902270,212639205,0,1,3,4,1,2,2,1,2,100,483
32903503,246126880,0,1,3,2,2,1,1,1,2,100,168
32903665,135222407,1,4,3,4,1,1,2,1,3,100,396
32904645,247529157,1,2,3,2,1,1,1,1,3,100,1382
32905092,247566404,0,1,3,2,1,1,1,1,2,100,221
32905425,198762745,0,9,3,2,2,1,1,1,3,100,87
32905471,247529157,1,2,3,6,3,3,3,1,3,100,2979
32906214,247529157,1,3,3,8,4,4,4,1,3,100,3087
32908544,196934440,0,4,3,5,1,2,3,1,1,100,389
32911484,183106444,0,4,3,4,1,2,2,1,2,100,450
32913959,238884024,0,7,3,4,1,2,2,1,3,100,255
32921791,247529157,1,3,3,2,1,0,1,1,3,100,1577
32922312,221513673,0,1,3,2,1,0,1,1,1,100,148
32922959,247529157,1,3,3,8,4,3,4,1,3,100,3677
32923342,247529157,1,3,3,6,3,3,3,1,3,100,2396
32923661,36286234,1,4,3,2,1,0,1,1,3,100,295
32924325,247529157,1,2,3,4,2,2,2,1,3,100,3281
32924482,36286234,1,4,3,1,1,1,1,1,3,100,188
32924565,247529157,1,3,3,4,2,2,2,1,3,100,1691
32924685,247529157,1,3,3,2,1,1,1,1,3,100,886
32925236,247529157,1,3,3,8,4,4,4,1,3,100,2677
32925482,103616412,0,4,3,2,2,1,1,1,3,100,181
32926286,247566002,0,7,3,2,1,1,1,1,3,100,121
32931054,105635001,0,2,3,2,1,1,1,1,3,100,470
32941801,159252419,0,5,3,3,1,1,2,1,1,100,396
32942146,244466401,0,11,3,2,1,1,1,1,3,100,235
32944308,144705677,1,2,3,10,5,4,5,1,2,100,1798
32944371,126209234,0,1,3,2,1,1,1,1,3,100,208
32944544,126209234,0,1,3,2,1,1,1,1,3,100,107
32949327,247948035,0,1,3,2,1,1,2,1,3,100,221
32950607,185614606,0,12,3,2,1,1,1,1,3,100,228
32950914,191285257,0,5,3,2,1,1,1,1,3,100,429
32950918,247962310,0,1,3,2,1,1,1,1,3,100,275
32953094,171958060,0,1,3,4,1,1,2,1,2,100,329
32964220,248090597,0,5,3,4,1,2,2,1,3,100,369
32964383,248093815,0,1,3,2,1,1,1,1,2,100,235
32966449,221102980,0,1,3,4,1,2,2,1,2,100,476
32966665,248093815,0,1,3,2,1,1,1,1,3,100,161
32967384,248100378,1,3,3,8,4,4,4,1,3,100,2677
32967800,248100378,1,3,3,4,2,0,2,1,3,100,2389
32967931,248100378,1,3,3,4,2,2,2,1,3,100,1691
32968090,246477241,0,12,3,4,1,2,2,1,3,100,268
32968543,248100378,1,3,3,4,2,2,2,1,3,100,1691
32969135,248136070,0,4,3,10,1,0,10,1,3,100,228
32969357,248100378,1,3,3,8,4,3,4,1,3,100,3583
32969737,248100378,1,2,3,6,3,3,3,1,3,100,2885
32969750,155468664,0,1,3,6,1,2,3,1,1,100,497
32969880,248100378,1,2,3,2,1,1,1,1,3,100,1382
32969905,248100378,1,3,3,2,1,1,1,1,3,100,1577
32970500,248100378,1,2,3,4,2,2,2,1,3,100,3281
32971551,248100378,1,3,3,8,4,4,4,1,3,100,3087
32971750,41705184,0,1,3,4,1,1,2,1,2,100,329
32989473,247897475,0,7,3,4,1,2,2,1,3,100,336
32993973,248327302,0,5,3,4,1,1,2,1,1,100,463
32995253,248327302,0,5,3,4,1,1,2,1,1,100,463
32995297,230114738,0,1,3,6,1,3,3,1,2,100,899
32998295,68591255,0,1,3,2,1,1,1,1,2,100,268
32998654,25146294,0,1,3,2,1,1,1,1,3,100,201
32999713,224451453,1,2,3,4,1,2,2,1,3,100,591
33002169,192383772,0,4,3,2,1,0,1,1,3,100,201
33002324,242393519,1,3,3,4,1,1,1,1,2,100,490
33002701,248385561,0,4,3,2,1,1,1,1,3,100,181
33003731,192383772,0,4,3,1,1,0,1,1,3,100,201
33007270,191366626,0,4,3,2,1,1,1,1,2,100,114
33009000,248424833,0,6,3,1,1,1,2,1,3,100,121
33022127,232520677,0,1,3,1,1,0,1,1,3,100,121
33023822,147335664,0,1,3,4,1,1,2,1,2,100,651
33024125,189638064,1,1,3,8,2,3,4,1,2,100,2188
33024294,242393519,1,3,3,4,1,2,2,1,2,100,577
33026662,248578028,0,2,3,2,1,1,1,1,3,100,228
33027688,24463602,0,1,3,2,1,1,1,1,2,100,228
33029992,178044576,0,4,3,2,1.5,1,1,1,3,100,268
33030025,132791123,0,9,3,6,4,3,4,1,2,100,3798
33031325,145333908,0,1,3,2,1,1,2,1,3,100,188
33034684,248385561,0,4,3,2,1,1,1,1,3,100,161
33037306,178044576,0,1,3,6,1,3,3,1,2,100,664
33052598,107609260,1,1,3,5,1,2,3,1,2,100,597
33053186,216217003,0,2,3,4,1,2,2,1,2,100,497
33053358,178044576,0,4,3,2,1.5,1,1,1,3,100,268
33053887,178044576,0,4,3,2,1.5,1,1,1,3,100,268
33061376,152546448,1,4,3,4,2,1,2,1,1,100,396
33061533,152546448,1,4,3,3,2,1,1,1,1,100,302
33061654,152546448,1,4,3,4,2,1,2,1,1,100,396
33061747,152546448,1,4,3,2,2,1,1,1,1,100,201
33061975,152546448,1,4,3,2,1,1,1,1,1,100,302
33062116,152546448,1,4,3,2,1,1,1,1,1,100,302
33062370,152546448,1,4,3,2,1,1,1,1,1,100,302
33062594,152546448,1,4,3,1,1,1,1,1,1,100,201
33062799,152546448,1,4,3,2,1,1,1,1,1,100,396
33062899,152546448,1,4,3,3,1,1,1,1,1,100,302
33062962,152546448,1,4,3,2,1,1,1,1,1,100,302
33064324,119388838,0,16,3,1,1,1,1,1,1,100,127
33064443,204925112,0,3,3,2,1,1,1,1,3,100,396
33080470,189874617,0,1,3,4,2,2,2,1,3,100,631
33081760,99367920,0,2,3,2,1,1,1,1,3,100,986
33084075,245432632,0,4,3,2,1,1,1,1,3,100,235
33084442,248996522,0,2,3,4,1,2,2,1,2,100,456
33085780,152546448,1,4,3,3,1,1,2,1,1,100,302
33085846,152546448,1,4,3,2,1,1,1,1,1,100,302
33091130,48623984,1,3,3,3,1,2,2,1,2,100,456
33099135,248100378,1,3,3,6,3,3,3,1,3,100,2677
33100961,226943073,0,1,3,4,1,2,2,1,3,100,369
33101152,204945235,0,5,3,4,1,2,2,1,3,100,201
33101897,247948035,0,1,3,3,1,1,2,1,3,100,208
33102016,184003671,0,4,3,1,1,1,1,1,2,100,87
33102282,173008334,0,1,3,6,1,2,3,1,3,100,591
33104478,46518662,1,2,3,2,1,1,1,1,3,100,262
33106393,132741593,0,3,3,4,1,2,2,1,3,100,530
33107836,105778577,0,1,3,2,1,1,1,1,2,100,322
33108737,184003671,0,4,3,1,1,1,1,1,2,100,87
33109456,119871269,0,1,3,2,1,1,1,1,3,100,228
33110574,212595146,1,2,3,4,1,2,2,1,3,100,490
33117592,220028271,0,11,3,4,2,2,2,1,3,100,403
33117911,95234816,0,13,3,10,4,3,10,1,3,100,1201
33118398,248973768,0,3,3,2,1,1,1,1,3,100,382
33119958,105752965,0,1,3,2,1,1,1,1,2,100,121
33120141,248545558,0,12,3,4,1,2,4,1,3,100,389
33123115,82294823,0,2,3,4,1,2,2,1,3,100,497
33124812,66341140,1,1,3,5,1,2,2,1,3,100,429
33125256,240318013,0,1,3,4,1,2,2,1,3,100,396
33138625,204365188,0,5,3,2,1,1,1,1,1,100,309
33141030,249527696,0,13,3,8,2.5,4,4,1,3,100,1087
33145543,115126377,0,8,3,2,1,2,2,1,3,100,127
33148695,215470346,1,3,3,6,1,2,3,1,2,100,658
33154214,100982722,0,1,3,2,1,0,1,1,3,100,235
33154627,98400470,1,1,3,6,1,2,2,1,2,100,389
33167457,219974345,1,2,3,2,1,0,1,1,3,100,248
33172828,230114738,0,2,3,2,1,0,2,1,2,100,456
33174888,213857536,0,1,3,2,1,1,1,1,3,100,490
33176987,248141743,1,1,3,4,1,2,2,1,2,100,698
33180726,215470346,1,3,3,4,1,1,2,1,2,100,450
33182842,238635714,1,1,3,2,1,1,1,1,3,100,302
33183593,45120983,1,2,3,5,1,3,3,1,2,100,698
33185516,137607997,1,4,3,8,1,2,6,1,2,100,604
33199627,249974648,0,4,3,2,1,1,1,1,3,100,201
33199649,178044576,0,1,3,3,1,1,1,1,2,100,181
33203466,25327182,0,1,3,2,2,1,1,1,3,100,188
33205850,250020333,0,5,3,3,1,1,1,1,3,100,309
33209741,206802101,0,2,3,4,1,2,2,1,3,100,436
33211261,244231949,0,5,3,3,1,1,2,1,3,100,490
33212583,183255088,0,1,3,5,1,2,3,1,2,100,577
33213475,184003671,0,4,3,1,1,1,1,1,2,100,87
33214836,179072110,0,12,3,2,1,1,1,1,1,100,235
33216984,213864968,0,1,3,6,1,2,2,1,3,100,389
33217743,227444744,0,5,3,2,1,1,1,1,2,100,201
33218053,250101730,0,4,3,2,2,1,1,1,2,100,429
33219562,250101730,0,4,3,2,1,1,1,1,2,100,268
33225548,184003671,0,4,3,5,1,1,5,1,2,100,74
33225764,184003671,0,4,3,5,1,1,5,1,2,100,81
33225826,184003671,0,4,3,5,1,1,5,1,3,100,81
33226268,184003671,0,4,3,5,1,1,5,1,2,100,81
33232382,60063478,0,1,3,2,1,1,1,1,1,100,161
33237956,249787396,0,4,3,7,1,2,3,1,3,100,450
33238624,250222614,0,1,3,2,1,2,2,1,3,100,188
33239567,171867089,0,2,3,5,1,2,3,1,1,100,698
33240525,18382923,0,2,3,2,1,1,1,1,1,100,362
33240868,112514728,0,2,3,4,1,2,2,1,1,100,329
33255249,186564434,1,1,3,2,1,1,1,1,3,100,201
33255305,249009871,0,1,3,2,1,1,1,1,3,100,248
33258737,250442174,0,1,3,1,1,0,1,1,3,100,242
33260640,141283663,0,2,3,2,1,1,1,1,2,100,242
33261698,213864968,0,1,3,4,1,1,1,1,3,100,268
33263915,250222614,0,1,3,3,1,2,2,1,3,100,456
33267606,210901698,0,5,3,4,1,3,3,1,3,100,503
33269345,250526093,0,1,3,2,1,1,1,1,3,100,336
33270719,97119451,0,1,3,2,1,0,1,1,3,100,369
33277688,249793790,0,12,3,2,1,1,1,1,3,100,268
33281145,247948035,0,1,3,2,1,1,2,1,3,100,195
33282437,184003671,0,4,3,5,1,1,5,1,3,100,81
33286243,165765627,0,3,3,2,1,1,1,1,2,100,268
33295354,110734916,0,1,3,4,1,2,2,1,3,100,698
33297927,250784277,0,5,3,4,1,1,2,1,3,100,315
33303442,115585631,1,2,3,4,1,2,2,1,1,100,429
33318756,184187381,0,5,3,1,1,1,1,1,3,100,141
33319472,192817403,0,16,3,2,1,1,1,1,1,100,181
33319979,134058120,1,2,3,4,1,2,2,1,1,100,369
33323682,239397074,0,1,3,2,1,1,1,1,2,100,302
33324963,199904847,0,2,3,2,1,1,1,1,3,100,322
33331128,115909043,0,1,3,2,1,1,1,1,3,100,302
33346199,37402316,0,1,3,1,1,1,1,1,1,100,208
33347254,81002313,0,4,3,2,1,1,2,1,3,100,497
33348032,91983280,1,2,3,3,1,1,2,1,1,100,349
33350470,175394147,0,12,3,2,1,1,1,1,2,100,101
33351401,251246302,0,11,3,2,1,1,1,1,3,100,168
33359577,156244089,0,1,3,4,1,2,2,1,3,100,497
33359910,70495982,0,4,3,4,1,1,1,1,3,100,349
33361941,213984196,0,9,3,4,1,2,1,1,3,100,336
33362890,132023110,1,2,3,12,3,4,7,1,1,100,3000
33373450,133626771,0,3,3,3,1,1,2,1,3,100,409
33376280,115124392,0,10,3,7,2,3,2,1,2,100,1000
33379710,215470346,1,3,3,4,0.5,2,2,1,3,100,490
33381430,247121731,0,5,3,6,1,2,1,1,2,100,530
33391291,37311942,1,1,3,4,1,2,2,1,2,100,456
33401139,204991301,0,1,3,2,1,1,0,1,2,100,201
33407572,251672740,0,2,3,4,1,1,2,1,1,100,799
33408486,106831534,0,4,3,1,1,1,1,1,2,100,127
33408576,213857536,0,1,3,2,1,0,1,1,2,100,429
33409651,251314723,0,4,3,6,1,1,0,1,3,100,94
33412583,146985227,0,1,3,8,1,3,4,1,2,100,617
33416985,218767585,0,4,3,5,1,2,2,1,1,100,369
33417010,250526093,0,1,3,3,1,1,1,1,3,100,396
33418687,227121155,1,3,3,4,1,2,2,1,1,100,490
33419623,212399587,0,11,3,4,1,2,1,1,3,100,389
33421127,202773267,0,1,3,2,1,1,1,1,3,100,289
33421536,202773267,0,1,3,2,1,1,1,1,3,100,268
33429388,237169244,1,2,3,8,1,2,4,1,2,100,698
33431450,251246302,0,11,3,2,1,1,1,1,3,100,168
33434218,194669926,0,2,3,2,1,1,1,1,3,100,463
33438955,157987310,0,2,3,4,1,2,2,1,3,100,691
33443717,191285257,0,5,3,4,1,1,2,1,3,100,497
33449829,185413912,0,4,3,2,1,1,1,1,3,100,342
33455204,177571124,1,4,3,4,1,2,1,1,3,100,785
33457193,68600782,0,1,3,2,1,1,1,1,3,100,356
33461829,147860802,0,5,3,4,1,1,2,1,3,100,497
33463719,198933366,0,1,3,2,1,1,2,1,3,100,376
33464530,251661854,0,10,3,12,2,4,5,1,2,100,302
33477255,224134781,1,2,3,6,1,2,3,1,3,100,799
33478174,246126880,0,1,3,3,1,1,1,1,3,100,201
33478447,210410013,1,6,3,4,1,2,2,1,3,100,322
33479079,200365845,0,1,3,2,1,1,1,1,3,100,154
33479159,252261416,0,3,3,2,0.5,1,1,1,3,100,289
33481168,133442978,0,1,3,4,1,1,2,1,2,100,597
33481176,251228225,0,1,3,4,1,2,1,1,3,100,423
33483751,251228225,0,1,3,6,1,3,2,1,3,100,490
33485936,251731945,0,16,3,1,1,1,1,1,3,100,101
33501357,127292027,1,3,3,4,1,2,2,1,3,100,349
33501455,170016061,0,1,3,2,1,1,1,1,2,100,362
33505480,223578597,0,4,3,2,1,2,1,1,2,100,235
33509879,11594100,0,2,3,2,1,1,0,1,1,100,597
33514500,69623097,1,2,3,3,1,1,1,1,2,100,389
33517626,65057133,0,1,3,1,1,1,1,1,3,100,201
33530189,69623097,1,2,3,2,1,1,1,1,2,100,342
33531710,252493820,0,3,3,3,1,1,1,1,2,100,785
33533797,146387426,0,1,3,2,1,1,1,1,3,100,201
33539877,250013396,0,7,3,4,1,2,2,1,3,100,329
33544906,236709973,0,3,3,4,1,2,2,1,1,100,503
33545959,89621560,0,2,3,2,1,1,0,1,2,100,349
33546314,164898203,1,2,3,4,2,1,2,1,3,100,369
33547867,89621560,0,2,3,3,1,1,0,1,2,100,450
33549133,37402316,0,1,3,1,1,1,1,1,1,100,134
33560277,252867104,0,1,3,2,1,1,0,1,3,100,161
33561300,252896647,0,1,3,2,1,1,1,1,3,100,282
33561932,48623984,1,4,3,3,1,1,1,1,2,100,530
33562004,214027181,0,11,3,6,1,2,3,1,1,100,456
33563188,251727196,0,5,3,4,1,2,2,1,3,100,376
33564409,252925002,0,1,3,2,1,1,1,1,3,100,134
33564925,252799678,0,5,3,4,1,1,1,1,3,100,336
33565314,252931257,0,3,3,12,2.5,4,5,1,3,100,1389
33572888,246268707,0,1,3,2,1,1,1,1,3,100,134
33573703,243821679,0,5,3,2,1,1,1,1,3,100,389
33577224,14102059,0,2,3,2,1,1,1,1,1,100,349
33589042,170017915,0,2,3,2,1,1,1,1,3,100,201
33591301,186059542,1,1,3,5,1,2,3,1,2,100,597
33591508,155468664,0,1,3,4,1,2,2,1,3,100,483
33592491,248307007,0,4,3,3,1,2,2,1,3,100,409
33601541,252994366,0,3,3,4,1,1,2,1,3,100,423
33604646,152596996,1,4,3,6,1,2,3,1,2,100,698
33605132,78203376,0,3,3,4,1,2,3,1,3,100,429
33605415,250822224,0,2,3,8,1,2,3,1,1,100,778
33605717,171228004,0,1,3,2,1,0,1,1,3,100,141
33611140,91216588,0,3,3,2,1,1,2,1,2,100,201
33629524,37995099,1,5,3,2,1,1,1,1,3,100,302
33630820,164898203,1,2,3,2,2,1,1,1,3,100,248
33633208,21086368,1,1,3,4,1,1,1,1,3,100,497
33643880,253552514,0,5,3,4,1,2,2,1,2,100,282
33645460,253434034,0,1,3,4,1,2,2,1,3,100,456
33646107,69623097,1,2,3,4,1,2,2,1,2,100,671
33655604,76033312,0,14,3,3,1,1,1,1,2,100,235
33664914,176448559,0,5,3,2,1,1,1,1,3,100,201
33665413,250784277,0,5,3,2,1,0,0,1,3,100,121
33670543,236709973,0,3,3,4,1,2,2,1,1,100,503
33672472,127292027,1,1,3,5,1,2,3,1,2,100,698
33689285,140221567,0,1,3,4,1,2,2,1,3,100,537
33721913,36669097,0,1,3,6,1,3,3,1,3,100,698
33739058,164942619,0,1,3,2,1,1,1,1,1,100,168
33763918,212595146,1,2,3,5,1,2,2,1,3,100,597
33764712,213511602,0,1,3,2,1,1,1,1,2,100,497
33768410,253189682,0,1,3,5,1,2,3,1,2,100,362
33769153,83989047,0,4,3,7,1,3,4,1,2,100,497
33769637,212717136,0,1,3,1,1,1,0,1,3,100,121
33794954,151045158,0,5,3,4,1,2,2,1,2,100,497
33819756,231765017,0,3,3,4,1,2,1,1,3,100,423
33823630,91586724,0,1,3,2,1,1,1,1,3,100,201
33840743,75821336,0,1,3,2,1,1,1,1,2,100,336
33843987,254019686,0,1,3,1,1,1,1,1,2,100,87
7718530,40555817,1,2,3,2,1,1,1,1,1,99,382
11575561,51537827,1,11,3,2,1,1,1,1,2,99,295
12876427,27395637,1,13,3,4,1,1,3,1,3,99,530
13520159,1876267,0,10,3,3,1,1,1,1,2,99,799
14529564,44031487,1,4,3,1,1,1,1,1,1,99,248
14726897,88085793,0,2,3,3,1,1,1,1,1,99,463
14733052,10818094,1,4,3,2,2,3,1,1,1,99,255
15037178,49700358,0,4,3,2,1,1,1,1,3,99,336
16142017,53092931,0,4,3,4,1,1,2,1,1,99,336
16799822,24498762,0,1,3,2,1,1,1,1,2,99,141
17663461,120207798,1,1,3,2,2,1,1,1,1,99,208
18124324,108692274,1,1,3,2,1,1,1,1,2,99,235
18218984,94964812,1,4,3,3,1,1,2,1,2,99,336
18387794,24955912,1,3,3,2,1,1,2,1,2,99,127
18465707,128059382,1,2,3,4,1,2,2,1,1,99,517
18762459,129803543,0,14,3,4,2,2,3,1,2,99,1892
19223329,92782799,0,2,3,5,1,1,3,1,2,99,322
19600641,57896952,1,1,3,5,1,2,3,1,1,99,725
19879160,77251148,0,1,3,4,1,1,2,1,2,99,470
20086902,20586226,0,1,3,2,1,1,1,1,1,99,389
20720048,50976799,0,4,3,2,1,1,1,1,2,99,322
20991896,142985446,1,1,3,4,1,2,2,1,1,99,429
20997816,136529416,0,2,3,4,2,2,2,1,3,99,993
21141247,150348860,1,2,3,2,1,1,1,1,2,99,530
21194248,150348860,1,2,3,2,1,1,1,1,2,99,570
21218021,148796367,0,4,3,2,1,1,1,1,3,99,141
21268184,74942821,1,2,3,3,1,1,2,1,1,99,369
21464285,140231746,1,5,3,2,1,1,1,1,2,99,248
21670908,103777592,0,4,3,2,1,1,1,1,1,99,201
21763474,64255458,0,1,3,4,1,1,1,1,2,99,362
22099877,153994278,0,2,3,4,1,1,3,1,1,99,530
22395581,26361502,1,2,3,2,1.5,1,1,1,2,99,637
22440251,44979491,1,2,3,4,1,1,1,1,3,99,503
22592537,133035693,1,2,3,2,1.5,1,1,1,1,99,476
22776320,133035693,1,2,3,2,1.5,1,1,1,1,99,476
23406351,174532031,0,1,3,6,1,3,3,1,3,99,497
23584650,12937294,0,1,3,1,1,1,0,1,2,99,161
23790373,34977014,0,1,3,8,1,3,4,1,2,99,617
24094567,70412208,0,2,3,10,2,3,9,1,2,99,2282
24635576,49050041,1,2,3,4,1,2,2,1,3,99,698
24643605,186208397,1,2,3,2,1,1,1,1,2,99,349
25085147,62339591,0,1,3,2,1,0,1,1,3,99,429
25468620,138020410,1,3,3,4,1,2,2,1,1,99,658
26139693,174914287,1,4,3,2,1,1,1,1,2,99,201
26642985,146424645,0,1,3,6,1,2,3,1,2,99,617
26977372,158512541,0,4,3,2,1,1,1,1,1,99,282
27284911,45109145,1,2,3,4,1,2,2,1,2,99,1698
27558241,25376013,0,2,3,2,2,1,1,1,2,99,597
27569581,45109145,1,2,3,2,1,1,1,1,2,99,470
27737555,202666229,0,1,3,6,1,2,2,1,2,99,429
27964237,148648113,1,4,3,2,1,1,1,1,2,99,201
28576277,204706224,1,1,3,5,1,2,2,1,1,99,443
28713832,96690488,1,2,3,2,1,1,1,1,2,99,577
28830342,217373740,1,2,3,2,1,1,1,1,2,99,436
28961579,21086368,1,1,3,2,1,1,1,1,3,99,268
29052373,217070508,1,2,3,3,1,1,1,1,1,99,544
30003167,216664006,1,2,3,4,1,2,2,1,2,99,483
30074964,151987273,1,2,3,2,1,1,1,1,3,99,201
30261283,31302878,1,5,3,4,1,2,2,1,2,99,497
